degrees,latitude,longitude,timestamp
30.76,22.3046667,39.10355,2022-05-11T18:10:25.000Z
30.68,22.3046667,39.10355,2022-05-11T19:10:25.000Z
30.62,22.30465,39.1035667,2022-05-11T20:10:25.000Z
30.54,22.3046667,39.1035667,2022-05-11T21:10:25.000Z
30.48,22.3046667,39.1035667,2022-05-11T22:10:25.000Z
30.44,22.30465,39.1036167,2022-05-11T23:10:25.000Z
30.38,22.3046667,39.1035833,2022-05-12T00:10:25.000Z
30.34,22.30465,39.1035833,2022-05-12T01:10:25.000Z
30.3,22.30465,39.1035833,2022-05-12T02:10:25.000Z
30.24,22.30465,39.1035833,2022-05-12T03:10:25.000Z
30.32,22.3046667,39.1035667,2022-05-12T04:10:25.000Z
30.56,22.30465,39.1035833,2022-05-12T05:10:25.000Z
30.74,22.30465,39.1035833,2022-05-12T06:10:25.000Z
31.04,22.3046667,39.1035833,2022-05-12T07:10:25.000Z
31.36,22.30465,39.1035833,2022-05-12T08:10:25.000Z
31.38,22.3046667,39.1036,2022-05-12T09:10:25.000Z
31.42,22.30465,39.1036,2022-05-12T10:10:25.000Z
31.54,22.30465,39.1035667,2022-05-12T11:10:25.000Z
31.5,22.3046667,39.1035833,2022-05-12T12:10:25.000Z
31.44,22.30465,39.1036167,2022-05-12T13:10:25.000Z
31.36,22.3046667,39.1036,2022-05-12T14:10:25.000Z
31.24,22.3046833,39.1036,2022-05-12T15:10:25.000Z
31.1,22.3046833,39.1035833,2022-05-12T16:10:25.000Z
31.04,22.3046667,39.1035667,2022-05-12T17:10:25.000Z
31.0,22.30465,39.1035667,2022-05-12T18:10:25.000Z
30.94,22.30465,39.1035833,2022-05-12T19:10:25.000Z
30.9,22.30465,39.1036,2022-05-12T20:10:25.000Z
30.86,22.3046667,39.1035833,2022-05-12T21:10:25.000Z
30.84,22.30465,39.1035833,2022-05-12T22:10:25.000Z
30.82,22.30465,39.1035833,2022-05-12T23:10:25.000Z
30.72,22.3046333,39.1035833,2022-05-13T00:10:25.000Z
30.7,22.3046333,39.1035667,2022-05-13T01:10:25.000Z
30.62,22.3046333,39.1035667,2022-05-13T02:10:25.000Z
30.6,22.30465,39.1035667,2022-05-13T03:10:25.000Z
30.7,22.3046333,39.1036,2022-05-13T04:10:25.000Z
30.82,22.3046333,39.1036,2022-05-13T05:10:25.000Z
31.08,22.30465,39.1035833,2022-05-13T06:10:25.000Z
31.64,22.30465,39.1036,2022-05-13T07:10:25.000Z
31.98,22.30465,39.1036,2022-05-13T08:10:25.000Z
32.36,22.3046667,39.1035833,2022-05-13T09:10:25.000Z
32.06,22.3046667,39.1035833,2022-05-13T10:10:25.000Z
32.04,22.3046833,39.1035833,2022-05-13T11:10:25.000Z
31.84,22.3047,39.1036,2022-05-13T12:10:25.000Z
31.8,22.3046667,39.1036167,2022-05-13T13:10:25.000Z
31.74,22.3046667,39.1036,2022-05-13T14:10:25.000Z
31.6,22.3046833,39.1036167,2022-05-13T15:10:25.000Z
31.5,22.3047,39.1035833,2022-05-13T16:10:25.000Z
31.46,22.3046667,39.1035833,2022-05-13T17:10:25.000Z
31.44,22.3046667,39.1035667,2022-05-13T18:10:25.000Z
31.38,22.30465,39.1035833,2022-05-13T19:10:25.000Z
31.34,22.30465,39.1035833,2022-05-13T20:10:25.000Z
31.28,22.30465,39.1035667,2022-05-13T21:10:25.000Z
31.24,22.30465,39.1035833,2022-05-13T22:10:25.000Z
31.2,22.30465,39.1035833,2022-05-13T23:10:25.000Z
31.14,22.3046333,39.1036,2022-05-14T00:10:25.000Z
31.1,22.3046667,39.1036,2022-05-14T01:10:25.000Z
31.04,22.3046333,39.1035667,2022-05-14T02:10:25.000Z
30.98,22.30465,39.1035833,2022-05-14T03:10:25.000Z
31.02,22.3046667,39.1035667,2022-05-14T04:10:25.000Z
31.1,22.30465,39.1035667,2022-05-14T05:10:25.000Z
31.36,22.30465,39.1035833,2022-05-14T06:10:25.000Z
31.22,22.3046667,39.10355,2022-05-14T07:10:25.000Z
31.34,22.3046333,39.1035667,2022-05-14T08:10:25.000Z
31.42,22.3046667,39.1035667,2022-05-14T09:10:25.000Z
31.66,22.30465,39.1036,2022-05-14T10:10:25.000Z
31.7,22.30465,39.1036,2022-05-14T11:10:25.000Z
31.76,22.3046667,39.1036,2022-05-14T12:10:25.000Z
31.82,22.30465,39.1035833,2022-05-14T13:10:25.000Z
31.74,22.3046667,39.1035833,2022-05-14T14:10:25.000Z
31.64,22.3046833,39.1036,2022-05-14T15:10:25.000Z
31.54,22.3047,39.1036,2022-05-14T16:10:25.000Z
31.5,22.30465,39.1035833,2022-05-14T17:10:25.000Z
31.44,22.30465,39.1035833,2022-05-14T18:10:25.000Z
31.38,22.30465,39.1035667,2022-05-14T19:10:25.000Z
31.36,22.30465,39.10355,2022-05-14T20:10:25.000Z
31.3,22.30465,39.1035667,2022-05-14T21:10:25.000Z
31.22,22.30465,39.1035667,2022-05-14T22:10:25.000Z
31.18,22.3045167,39.1036667,2022-05-14T23:10:25.000Z
31.12,22.30465,39.10355,2022-05-15T00:10:25.000Z
31.06,22.30465,39.1035667,2022-05-15T01:10:25.000Z
31.02,22.30465,39.10355,2022-05-15T02:10:25.000Z
30.94,22.30465,39.1035667,2022-05-15T03:10:25.000Z
30.98,22.30465,39.1035667,2022-05-15T04:10:25.000Z
31.08,22.30465,39.1035667,2022-05-15T05:10:25.000Z
31.2,22.3046667,39.1035667,2022-05-15T06:10:25.000Z
31.32,22.30465,39.10355,2022-05-15T07:10:25.000Z
31.42,22.3046333,39.1035667,2022-05-15T08:10:25.000Z
31.58,22.30465,39.1035667,2022-05-15T09:10:25.000Z
31.8,22.30465,39.1035833,2022-05-15T10:10:25.000Z
31.72,22.30465,39.1035833,2022-05-15T11:10:25.000Z
31.76,22.3046333,39.1036,2022-05-15T12:10:25.000Z
31.68,22.30465,39.1036,2022-05-15T13:10:25.000Z
31.58,22.30465,39.1036,2022-05-15T14:10:25.000Z
31.46,22.3046833,39.1036167,2022-05-15T15:10:25.000Z
31.34,22.3047167,39.1036,2022-05-15T16:10:25.000Z
31.26,22.3046833,39.1035667,2022-05-15T17:10:25.000Z
31.22,22.3046833,39.1035833,2022-05-15T18:10:25.000Z
31.16,22.3046333,39.1035833,2022-05-15T19:10:25.000Z
31.1,22.30465,39.1035833,2022-05-15T20:10:25.000Z
31.06,22.3046667,39.1035833,2022-05-15T21:10:25.000Z
31.02,22.30465,39.1035833,2022-05-15T22:10:25.000Z
31.0,22.3043667,39.1039333,2022-05-15T23:10:25.000Z
30.94,22.3046667,39.1035833,2022-05-16T00:10:25.000Z
30.92,22.30465,39.1035833,2022-05-16T01:10:25.000Z
30.86,22.30465,39.1035667,2022-05-16T02:10:25.000Z
30.82,22.30465,39.1035833,2022-05-16T03:10:25.000Z
30.92,22.3046333,39.1036,2022-05-16T04:10:25.000Z
31.06,22.30465,39.1035833,2022-05-16T05:10:25.000Z
31.16,22.3046667,39.1036,2022-05-16T06:10:25.000Z
31.4,22.3046833,39.1035833,2022-05-16T07:10:25.000Z
31.54,22.30465,39.1036,2022-05-16T08:10:25.000Z
31.68,22.3046667,39.1036,2022-05-16T09:10:25.000Z
31.76,22.30465,39.1036,2022-05-16T10:10:25.000Z
31.82,22.3046667,39.1035833,2022-05-16T11:10:25.000Z
31.86,22.3046833,39.1036,2022-05-16T12:10:25.000Z
31.82,22.3047,39.1036,2022-05-16T13:10:25.000Z
31.8,22.3046833,39.1035833,2022-05-16T14:10:25.000Z
31.68,22.3047,39.1035833,2022-05-16T15:10:25.000Z
31.52,22.3047333,39.1035667,2022-05-16T16:10:25.000Z
31.48,22.3046667,39.10355,2022-05-16T17:10:25.000Z
31.46,22.3046667,39.1035667,2022-05-16T18:10:25.000Z
31.36,22.30465,39.1035833,2022-05-16T19:10:25.000Z
31.34,22.3046667,39.1035833,2022-05-16T20:10:25.000Z
31.32,22.30465,39.1035833,2022-05-16T21:10:25.000Z
31.26,22.30465,39.1035833,2022-05-16T22:10:25.000Z
31.22,22.3045,39.10365,2022-05-16T23:10:25.000Z
31.12,22.30465,39.1035833,2022-05-17T00:10:25.000Z
31.12,22.3046333,39.1035833,2022-05-17T01:10:25.000Z
31.06,22.30465,39.1035833,2022-05-17T02:10:25.000Z
31.02,22.30465,39.1035667,2022-05-17T03:10:25.000Z
31.12,22.3046333,39.1036,2022-05-17T04:10:25.000Z
31.36,22.3046333,39.1036,2022-05-17T05:10:25.000Z
31.54,22.30465,39.1035833,2022-05-17T06:10:25.000Z
31.74,22.3046333,39.1036167,2022-05-17T07:10:25.000Z
32.16,22.3046333,39.1036167,2022-05-17T08:10:25.000Z
32.34,22.30465,39.1036167,2022-05-17T09:10:25.000Z
32.42,22.3046667,39.1035833,2022-05-17T10:10:25.000Z
32.32,22.30465,39.1035833,2022-05-17T11:10:25.000Z
32.26,22.3046667,39.1036167,2022-05-17T12:10:25.000Z
32.2,22.3047,39.1036,2022-05-17T13:10:25.000Z
32.12,22.3046833,39.1035833,2022-05-17T14:10:25.000Z
32.12,22.3046833,39.1036,2022-05-17T15:10:25.000Z
32.06,22.3047,39.1036167,2022-05-17T16:10:25.000Z
32.04,22.30465,39.1035833,2022-05-17T17:10:25.000Z
31.96,22.30465,39.1036,2022-05-17T18:10:25.000Z
31.9,22.30465,39.1035667,2022-05-17T19:10:25.000Z
31.88,22.3046667,39.1035667,2022-05-17T20:10:25.000Z
31.84,22.3046833,39.1035667,2022-05-17T21:10:25.000Z
31.78,22.30465,39.1035833,2022-05-17T22:10:25.000Z
31.72,22.30465,39.1036167,2022-05-17T23:10:25.000Z
31.68,22.30465,39.1035667,2022-05-18T00:10:25.000Z
31.62,22.30465,39.1036,2022-05-18T01:10:25.000Z
31.6,22.3046333,39.1035833,2022-05-18T02:10:25.000Z
31.56,22.30465,39.1035833,2022-05-18T03:10:25.000Z
31.68,22.3046333,39.1035833,2022-05-18T04:10:25.000Z
31.86,22.30465,39.1035833,2022-05-18T05:10:25.000Z
32.04,22.30465,39.1036,2022-05-18T06:10:25.000Z
32.18,22.3046667,39.1036,2022-05-18T07:10:25.000Z
32.4,22.3046333,39.1036,2022-05-18T08:10:25.000Z
32.58,22.3046667,39.1036,2022-05-18T09:10:25.000Z
32.74,22.3046667,39.1035833,2022-05-18T10:10:25.000Z
32.72,22.3046667,39.1035667,2022-05-18T11:10:25.000Z
32.58,22.3046667,39.1035833,2022-05-18T12:10:25.000Z
32.62,22.3046667,39.1035833,2022-05-18T13:10:25.000Z
32.36,22.3046667,39.1035833,2022-05-18T14:10:25.000Z
32.22,22.3046833,39.1036,2022-05-18T15:10:25.000Z
32.18,22.3047,39.1036167,2022-05-18T16:10:25.000Z
32.12,22.30465,39.1036,2022-05-18T17:10:25.000Z
32.08,22.3046333,39.1036167,2022-05-18T18:10:25.000Z
32.0,22.3046333,39.1036,2022-05-18T19:10:25.000Z
32.0,22.30465,39.1036,2022-05-18T20:10:25.000Z
31.94,22.30465,39.1035667,2022-05-18T21:10:25.000Z
31.92,22.30465,39.1036,2022-05-18T22:10:25.000Z
31.82,22.3046167,39.1035667,2022-05-18T23:10:25.000Z
31.8,22.3046167,39.1035833,2022-05-19T00:10:25.000Z
31.76,22.3046167,39.1035667,2022-05-19T01:10:25.000Z
31.72,22.30465,39.1035667,2022-05-19T02:10:25.000Z
31.7,22.3046333,39.1035833,2022-05-19T03:10:25.000Z
31.8,22.3046333,39.1035833,2022-05-19T04:10:25.000Z
31.9,22.30465,39.1035833,2022-05-19T05:10:25.000Z
32.0,22.30465,39.1036,2022-05-19T06:10:25.000Z
32.24,22.30465,39.1036,2022-05-19T07:10:25.000Z
32.58,22.3046333,39.1036,2022-05-19T08:10:25.000Z
32.82,22.3046333,39.1036,2022-05-19T09:10:25.000Z
32.88,22.30465,39.1035833,2022-05-19T10:10:25.000Z
32.78,22.3046667,39.1036,2022-05-19T11:10:25.000Z
32.78,22.3046667,39.1036167,2022-05-19T12:10:25.000Z
32.72,22.30465,39.1036333,2022-05-19T13:10:25.000Z
32.66,22.3046833,39.1036,2022-05-19T14:10:25.000Z
32.58,22.3046833,39.1036167,2022-05-19T15:10:25.000Z
32.56,22.3046667,39.1036167,2022-05-19T16:10:25.000Z
32.52,22.30465,39.1036,2022-05-19T17:10:25.000Z
32.46,22.3046667,39.1035833,2022-05-19T18:10:25.000Z
32.4,22.30465,39.1035833,2022-05-19T19:10:25.000Z
32.38,22.3046333,39.1035667,2022-05-19T20:10:25.000Z
31.24,22.30465,39.1035667,2022-05-19T21:10:25.000Z
31.9,22.30465,39.1035833,2022-05-19T22:10:25.000Z
32.26,22.30465,39.1036167,2022-05-19T23:10:25.000Z
32.24,22.3046333,39.1036,2022-05-20T00:10:25.000Z
32.24,22.30465,39.1036,2022-05-20T01:10:25.000Z
32.16,22.30465,39.1036167,2022-05-20T02:10:25.000Z
32.1,22.3046333,39.1036,2022-05-20T03:10:25.000Z
32.12,22.3046833,39.1035667,2022-05-20T04:10:25.000Z
32.22,22.3046667,39.10355,2022-05-20T05:10:25.000Z
32.36,22.3046667,39.1035667,2022-05-20T06:10:25.000Z
32.62,22.30465,39.1035667,2022-05-20T07:10:25.000Z
32.72,22.30465,39.1035833,2022-05-20T08:10:25.000Z
32.86,22.3046667,39.1035667,2022-05-20T09:10:25.000Z
32.9,22.3046833,39.1035667,2022-05-20T10:10:25.000Z
32.94,22.3046833,39.1035833,2022-05-20T11:10:25.000Z
33.0,22.3046667,39.1036,2022-05-20T12:10:25.000Z
32.94,22.3047,39.1036,2022-05-20T13:10:25.000Z
32.86,22.3046667,39.1036,2022-05-20T14:10:25.000Z
32.74,22.3046833,39.1036167,2022-05-20T15:10:25.000Z
32.66,22.3046667,39.1036167,2022-05-20T16:10:25.000Z
32.58,22.3046833,39.1035833,2022-05-20T17:10:25.000Z
32.58,22.3046667,39.1035667,2022-05-20T18:10:25.000Z
32.46,22.3046667,39.1036,2022-05-20T19:10:25.000Z
32.5,22.3046667,39.1035833,2022-05-20T20:10:25.000Z
32.42,22.30465,39.1035667,2022-05-20T21:10:25.000Z
32.44,22.3046667,39.1036,2022-05-20T22:10:25.000Z
32.36,22.3045833,39.1036167,2022-05-20T23:10:25.000Z
32.34,22.3046667,39.1036,2022-05-21T00:10:25.000Z
32.24,22.3046333,39.1036167,2022-05-21T01:10:25.000Z
32.22,22.30465,39.1036167,2022-05-21T02:10:25.000Z
32.2,22.3046167,39.1035833,2022-05-21T03:10:25.000Z
32.28,22.30465,39.1036,2022-05-21T04:10:25.000Z
32.4,22.3046333,39.1035833,2022-05-21T05:10:25.000Z
32.6,22.30465,39.1035667,2022-05-21T06:10:25.000Z
32.76,22.3046667,39.1035833,2022-05-21T07:10:25.000Z
32.96,22.30465,39.1035667,2022-05-21T08:10:25.000Z
33.2,22.30465,39.1035833,2022-05-21T09:10:25.000Z
33.26,22.3046833,39.1035833,2022-05-21T10:10:25.000Z
33.32,22.3046333,39.1036667,2022-05-21T11:10:25.000Z
33.22,22.3046667,39.1036167,2022-05-21T12:10:25.000Z
33.14,22.3046667,39.1036167,2022-05-21T13:10:25.000Z
33.16,22.3046833,39.1035833,2022-05-21T14:10:25.000Z
32.98,22.3047167,39.1036,2022-05-21T15:10:25.000Z
32.98,22.3047,39.1035667,2022-05-21T16:10:25.000Z
32.86,22.3046667,39.1035833,2022-05-21T17:10:25.000Z
32.82,22.30465,39.1035833,2022-05-21T18:10:25.000Z
32.74,22.30465,39.1036,2022-05-21T19:10:25.000Z
32.74,22.3046167,39.1036167,2022-05-21T20:10:25.000Z
32.74,22.30465,39.1035833,2022-05-21T21:10:25.000Z
32.62,22.3046333,39.1035833,2022-05-21T22:10:25.000Z
31.24,22.3046,39.1036,2022-05-21T23:10:25.000Z
32.22,22.30465,39.1035833,2022-05-22T00:10:25.000Z
32.54,22.3046333,39.1036167,2022-05-22T01:10:25.000Z
32.5,22.3046333,39.1036167,2022-05-22T02:10:25.000Z
32.48,22.3046333,39.1036,2022-05-22T03:10:25.000Z
32.48,22.30465,39.1035833,2022-05-22T04:10:25.000Z
32.56,22.3046333,39.1036,2022-05-22T05:10:25.000Z
32.72,22.30465,39.1036,2022-05-22T06:10:25.000Z
32.86,22.3047,39.1036,2022-05-22T07:10:25.000Z
33.14,22.30465,39.1036,2022-05-22T08:10:25.000Z
33.3,22.30465,39.1035833,2022-05-22T09:10:25.000Z
33.32,22.3046667,39.1035833,2022-05-22T10:10:25.000Z
33.32,22.3046,39.1036833,2022-05-22T11:10:25.000Z
33.3,22.3046667,39.1036,2022-05-22T12:10:25.000Z
33.2,22.3047,39.1035833,2022-05-22T13:10:25.000Z
33.1,22.3047,39.1036,2022-05-22T14:10:25.000Z
33.02,22.3047167,39.1035833,2022-05-22T15:10:25.000Z
32.86,22.3047167,39.1035833,2022-05-22T16:10:25.000Z
32.76,22.3046833,39.1036,2022-05-22T17:10:25.000Z
32.7,22.3046833,39.1036,2022-05-22T18:10:25.000Z
32.56,22.3046833,39.1036333,2022-05-22T19:10:25.000Z
32.58,22.30465,39.1036167,2022-05-22T20:10:25.000Z
32.54,22.3046333,39.1036,2022-05-22T21:10:25.000Z
32.46,22.30465,39.1036,2022-05-22T22:10:25.000Z
32.44,22.3046333,39.1036,2022-05-22T23:10:25.000Z
32.38,22.3046333,39.1035833,2022-05-23T00:10:25.000Z
32.34,22.3046167,39.1036,2022-05-23T01:10:25.000Z
32.3,22.3046167,39.1036,2022-05-23T02:10:25.000Z
32.16,22.30465,39.1036167,2022-05-23T03:10:25.000Z
32.14,22.3046333,39.1036167,2022-05-23T04:10:25.000Z
32.1,22.30465,39.1036,2022-05-23T05:10:25.000Z
32.1,22.3046667,39.1036,2022-05-23T06:10:25.000Z
32.16,22.3046667,39.1036167,2022-05-23T07:10:25.000Z
32.2,22.30465,39.1036167,2022-05-23T08:10:25.000Z
32.26,22.3046667,39.1036,2022-05-23T09:10:25.000Z
32.3,22.3046667,39.1035833,2022-05-23T10:10:25.000Z
32.38,22.3046333,39.1036333,2022-05-23T11:10:25.000Z
32.38,22.3046667,39.1035833,2022-05-23T12:10:25.000Z
32.3,22.3046833,39.1036,2022-05-23T13:10:25.000Z
32.22,22.3046,39.1037333,2022-05-23T14:10:25.000Z
32.08,22.3047,39.1036333,2022-05-23T15:10:25.000Z
31.94,22.3046833,39.1036,2022-05-23T16:10:25.000Z
31.86,22.3046667,39.1036167,2022-05-23T17:10:25.000Z
31.74,22.3046833,39.1036,2022-05-23T18:10:25.000Z
31.68,22.3046667,39.1036167,2022-05-23T19:10:25.000Z
31.66,22.3046667,39.1036,2022-05-23T20:10:25.000Z
31.6,22.30465,39.1035833,2022-05-23T21:10:25.000Z
31.56,22.3046667,39.1035833,2022-05-23T22:10:25.000Z
31.5,22.30465,39.1035833,2022-05-23T23:10:25.000Z
31.44,22.3046667,39.1035833,2022-05-24T00:10:25.000Z
31.36,22.30465,39.1035667,2022-05-24T01:10:25.000Z
31.3,22.30465,39.1035667,2022-05-24T02:10:25.000Z
31.24,22.3046333,39.1035833,2022-05-24T03:10:25.000Z
31.36,22.3046333,39.1035833,2022-05-24T04:10:25.000Z
31.34,22.3046333,39.1036,2022-05-24T05:10:25.000Z
31.44,22.30465,39.1036,2022-05-24T06:10:25.000Z
31.54,22.30465,39.1036,2022-05-24T07:10:25.000Z
31.6,22.30465,39.1036,2022-05-24T08:10:25.000Z
31.64,22.3046667,39.1036,2022-05-24T09:10:25.000Z
31.7,22.30465,39.1035833,2022-05-24T10:10:25.000Z
31.78,22.3046667,39.1035833,2022-05-24T11:10:25.000Z
31.78,22.3046833,39.1036,2022-05-24T12:10:25.000Z
31.72,22.3046667,39.1036167,2022-05-24T13:10:25.000Z
31.62,22.3046667,39.1036667,2022-05-24T14:10:25.000Z
31.54,22.3047,39.1036167,2022-05-24T15:10:25.000Z
31.38,22.3047,39.1036,2022-05-24T16:10:25.000Z
31.32,22.3046833,39.1035833,2022-05-24T17:10:25.000Z
31.28,22.3046667,39.1035833,2022-05-24T18:10:25.000Z
31.24,22.3046667,39.1036,2022-05-24T19:10:25.000Z
31.2,22.30465,39.1035833,2022-05-24T20:10:25.000Z
31.18,22.3046667,39.1036,2022-05-24T21:10:25.000Z
31.1,22.3046667,39.1035833,2022-05-24T22:10:25.000Z
31.02,22.3046333,39.1035833,2022-05-24T23:10:25.000Z
30.96,22.30465,39.1035667,2022-05-25T00:10:25.000Z
30.92,22.30465,39.1035667,2022-05-25T01:10:25.000Z
30.82,22.30465,39.1035833,2022-05-25T02:10:25.000Z
30.78,22.3046333,39.1036,2022-05-25T03:10:25.000Z
30.9,22.3046167,39.1036,2022-05-25T04:10:25.000Z
30.94,22.3046333,39.1036,2022-05-25T05:10:25.000Z
31.08,22.30465,39.1036,2022-05-25T06:10:25.000Z
31.18,22.30465,39.1036167,2022-05-25T07:10:25.000Z
31.28,22.30465,39.1036167,2022-05-25T08:10:25.000Z
31.34,22.30465,39.1036,2022-05-25T09:10:25.000Z
31.44,22.3046667,39.1036,2022-05-25T10:10:25.000Z
31.5,22.30465,39.1036,2022-05-25T11:10:25.000Z
31.48,22.3046667,39.1036,2022-05-25T12:10:25.000Z
31.46,22.3046667,39.1036,2022-05-25T13:10:25.000Z
31.42,22.3046667,39.1036167,2022-05-25T14:10:25.000Z
31.26,22.3046833,39.1036167,2022-05-25T15:10:25.000Z
31.16,22.3047,39.1035667,2022-05-25T16:10:25.000Z
31.14,22.3046833,39.1035667,2022-05-25T17:10:25.000Z
31.08,22.3046667,39.1035667,2022-05-25T18:10:25.000Z
31.02,22.30465,39.1035833,2022-05-25T19:10:25.000Z
30.94,22.30465,39.1036,2022-05-25T20:10:25.000Z
30.9,22.3046333,39.1036167,2022-05-25T21:10:25.000Z
30.84,22.3046333,39.1035833,2022-05-25T22:10:25.000Z
30.76,22.3046167,39.1035833,2022-05-25T23:10:25.000Z
30.66,22.30465,39.1035833,2022-05-26T00:10:25.000Z
30.66,22.30465,39.1035833,2022-05-26T01:10:25.000Z
30.64,22.30465,39.1035667,2022-05-26T02:10:25.000Z
30.58,22.30465,39.1035667,2022-05-26T03:10:25.000Z
30.62,22.30465,39.1035667,2022-05-26T04:10:25.000Z
30.74,22.30465,39.1035833,2022-05-26T05:10:25.000Z
30.86,22.3046667,39.1036,2022-05-26T06:10:25.000Z
31.0,22.3046667,39.1036,2022-05-26T07:10:25.000Z
31.1,22.3046333,39.1036,2022-05-26T08:10:25.000Z
31.2,22.30465,39.1036167,2022-05-26T09:10:25.000Z
31.32,22.3046667,39.1036,2022-05-26T10:10:25.000Z
31.42,22.30465,39.1036,2022-05-26T11:10:25.000Z
31.46,22.30465,39.1036,2022-05-26T12:10:25.000Z
31.46,22.3046667,39.1036167,2022-05-26T13:10:25.000Z
31.38,22.3046667,39.1036167,2022-05-26T14:10:25.000Z
31.28,22.3046833,39.1036167,2022-05-26T15:10:25.000Z
31.1,22.30465,39.1036333,2022-05-26T16:10:25.000Z
31.12,22.3046833,39.1036167,2022-05-26T17:10:25.000Z
31.04,22.3046833,39.1035833,2022-05-26T18:10:25.000Z
31.02,22.3046833,39.1035833,2022-05-26T19:10:25.000Z
30.96,22.30465,39.1035833,2022-05-26T20:10:25.000Z
30.88,22.30465,39.1036,2022-05-26T21:10:25.000Z
30.84,22.30465,39.1036,2022-05-26T22:10:25.000Z
30.8,22.3046333,39.1036167,2022-05-26T23:10:25.000Z
30.76,22.3046333,39.1035833,2022-05-27T00:10:25.000Z
30.7,22.30465,39.1035833,2022-05-27T01:10:25.000Z
30.64,22.3046333,39.1035833,2022-05-27T02:10:25.000Z
30.62,22.3046333,39.1035833,2022-05-27T03:10:25.000Z
30.7,22.3046333,39.1036,2022-05-27T04:10:25.000Z
30.8,22.3046333,39.1035833,2022-05-27T05:10:25.000Z
31.06,22.30465,39.1036333,2022-05-27T06:10:25.000Z
31.3,22.30465,39.1036,2022-05-27T07:10:25.000Z
31.48,22.30465,39.1036,2022-05-27T08:10:25.000Z
31.5,22.3046333,39.1036,2022-05-27T09:10:25.000Z
31.56,22.3046333,39.1036,2022-05-27T10:10:25.000Z
31.56,22.3046333,39.1035833,2022-05-27T11:10:25.000Z
31.62,22.3046167,39.1035833,2022-05-27T12:10:25.000Z
31.5,22.30465,39.1036,2022-05-27T13:10:25.000Z
31.44,22.30465,39.1036,2022-05-27T14:10:25.000Z
31.26,22.3047,39.1036,2022-05-27T15:10:25.000Z
31.2,22.3046833,39.1036,2022-05-27T16:10:25.000Z
31.14,22.3046667,39.1036,2022-05-27T17:10:25.000Z
31.14,22.3046667,39.1036,2022-05-27T18:10:25.000Z
31.06,22.3046333,39.1036,2022-05-27T19:10:25.000Z
31.04,22.30465,39.1036,2022-05-27T20:10:25.000Z
30.98,22.3046333,39.1036,2022-05-27T21:10:25.000Z
30.92,22.3046333,39.1036,2022-05-27T22:10:25.000Z
30.9,22.3046167,39.1035833,2022-05-27T23:10:25.000Z
30.8,22.3046,39.1035833,2022-05-28T00:10:25.000Z
30.78,22.3046167,39.1035833,2022-05-28T01:10:25.000Z
30.76,22.3046333,39.1035667,2022-05-28T02:10:25.000Z
30.72,22.3046333,39.1035667,2022-05-28T03:10:25.000Z
30.84,22.3046167,39.1035667,2022-05-28T04:10:25.000Z
30.98,22.3046333,39.1035833,2022-05-28T05:10:25.000Z
31.14,22.30465,39.1036,2022-05-28T06:10:25.000Z
31.3,22.30465,39.1036167,2022-05-28T07:10:25.000Z
31.56,22.30465,39.1036,2022-05-28T08:10:25.000Z
31.7,22.30465,39.1036167,2022-05-28T09:10:25.000Z
31.98,22.30465,39.1036167,2022-05-28T10:10:25.000Z
31.96,22.3046333,39.1036167,2022-05-28T11:10:25.000Z
32.0,22.3046667,39.1036,2022-05-28T12:10:25.000Z
32.02,22.3046667,39.1036,2022-05-28T13:10:25.000Z
31.88,22.30465,39.1037,2022-05-28T14:10:25.000Z
31.7,22.3047,39.1036167,2022-05-28T15:10:25.000Z
31.56,22.3047,39.1036167,2022-05-28T16:10:25.000Z
31.54,22.3047,39.1036167,2022-05-28T17:10:25.000Z
31.54,22.3046667,39.1035833,2022-05-28T18:10:25.000Z
31.5,22.3046833,39.1035667,2022-05-28T19:10:25.000Z
31.42,22.3046667,39.1035833,2022-05-28T20:10:25.000Z
31.34,22.30465,39.1036,2022-05-28T21:10:25.000Z
31.28,22.3046333,39.1036,2022-05-28T22:10:25.000Z
31.24,22.30465,39.1036,2022-05-28T23:10:25.000Z
31.16,22.3046667,39.1035833,2022-05-29T00:10:25.000Z
31.1,22.3046667,39.1035833,2022-05-29T01:10:25.000Z
31.06,22.3046333,39.1035833,2022-05-29T02:10:25.000Z
31.0,22.30465,39.1035833,2022-05-29T03:10:25.000Z
31.1,22.3046333,39.1035833,2022-05-29T04:10:25.000Z
31.2,22.30465,39.1035833,2022-05-29T05:10:25.000Z
31.34,22.30465,39.1036,2022-05-29T06:10:25.000Z
31.6,22.30465,39.1035833,2022-05-29T07:10:25.000Z
31.92,22.30465,39.1036,2022-05-29T08:10:25.000Z
32.16,22.3046667,39.1036,2022-05-29T09:10:25.000Z
32.18,22.30465,39.1036,2022-05-29T10:10:25.000Z
32.2,22.3046333,39.1036,2022-05-29T11:10:25.000Z
32.18,22.30465,39.1036,2022-05-29T12:10:25.000Z
32.04,22.3046667,39.1035833,2022-05-29T13:10:25.000Z
31.96,22.30465,39.1036333,2022-05-29T14:10:25.000Z
31.84,22.3046667,39.1036167,2022-05-29T15:10:25.000Z
31.7,22.3046667,39.10355,2022-05-29T16:10:25.000Z
31.68,22.3046833,39.1035833,2022-05-29T17:10:25.000Z
31.62,22.3046667,39.1035667,2022-05-29T18:10:25.000Z
31.52,22.30465,39.10355,2022-05-29T19:10:25.000Z
