significantWaveHeight,peakPeriod,meanPeriod,peakDirection,peakDirectionalSpread,meanDirection,meanDirectionalSpread,timestamp,latitude,longitude
0.03,9.3,4.9,183.879,73.668,221.496,79.642,2022-05-19T20:10:25.000Z,22.30463,39.10357
0.06,25.6,9.56,260.064,75.319,187.125,80.065,2022-05-19T20:40:25.000Z,22.30465,39.10357
0.05,25.6,8.38,154.799,74.029,160.641,79.46,2022-05-19T21:10:25.000Z,22.30465,39.10357
0.04,25.6,5.56,43.431,76.83,109.29,80.185,2022-05-19T21:40:25.000Z,22.30465,39.10358
0.07,25.6,10.16,189.707,77.915,237.171,79.554,2022-05-19T22:10:25.000Z,22.30465,39.10358
0.07,25.6,10.12,341.707,75.814,355.914,79.343,2022-05-19T22:40:25.000Z,22.30465,39.10362
0.23,25.6,17.82,156.0,60.124,156.576,64.873,2022-05-19T23:10:25.000Z,22.30465,39.10362
0.11,25.6,12.74,149.036,76.27,155.095,78.545,2022-05-19T23:40:25.000Z,22.30467,39.1036
0.06,25.6,9.82,67.49,76.121,73.301,77.65,2022-05-20T00:10:25.000Z,22.30463,39.1036
0.07,25.6,11.2,1.66,78.247,36.573,79.485,2022-05-20T00:40:25.000Z,22.30463,39.1036
0.05,25.6,9.52,148.941,76.852,158.199,77.318,2022-05-20T01:10:25.000Z,22.30465,39.1036
0.03,20.48,4.78,338.776,76.528,315.507,77.8,2022-05-20T01:40:25.000Z,22.30465,39.1036
0.06,25.6,10.24,233.44,76.515,250.017,79.153,2022-05-20T02:10:25.000Z,22.30465,39.10362
0.07,25.6,10.5,269.538,75.959,292.203,78.905,2022-05-20T02:40:25.000Z,22.30463,39.1036
0.02,25.6,3.78,289.604,77.899,285.255,80.12,2022-05-20T03:10:25.000Z,22.30463,39.1036
0.01,25.6,3.48,87.138,80.231,344.219,79.113,2022-05-20T03:40:25.000Z,22.30465,39.1036
0.01,25.6,2.52,320.194,79.782,164.055,80.45,2022-05-20T04:10:25.000Z,22.30468,39.10357
0.01,12.8,3.72,2.82,72.534,1.042,78.82,2022-05-20T04:40:25.000Z,22.30467,39.10357
0.06,25.6,8.66,337.41,74.922,337.166,79.379,2022-05-20T05:10:25.000Z,22.30467,39.10355
0.04,6.82,5.1,188.973,80.263,5.856,79.461,2022-05-20T05:40:25.000Z,22.30467,39.10357
0.02,25.6,4.84,349.875,78.743,355.426,79.017,2022-05-20T06:10:25.000Z,22.30467,39.10357
0.01,1.76,2.04,97.784,75.268,108.435,79.766,2022-05-20T07:10:25.000Z,22.30465,39.10357
0.02,25.6,3.14,216.119,77.315,213.69,80.886,2022-05-20T07:40:25.000Z,22.30465,39.10358
0.03,25.6,3.42,238.042,70.118,213.69,78.268,2022-05-20T08:10:25.000Z,22.30465,39.10358
0.02,20.48,3.52,43.452,78.928,117.408,79.815,2022-05-20T08:40:25.000Z,22.30467,39.10357
0.02,14.62,2.74,156.181,76.072,161.565,80.147,2022-05-20T09:10:25.000Z,22.30467,39.10357
0.04,25.6,3.32,172.321,77.39,47.175,78.783,2022-05-20T09:40:25.000Z,22.3047,39.10357
0.04,17.06,3.54,124.992,71.802,107.65,78.237,2022-05-20T10:10:25.000Z,22.30468,39.10357
0.03,25.6,3.0,199.687,71.272,197.622,77.416,2022-05-20T10:40:25.000Z,22.30467,39.10358
0.04,1.52,1.84,218.304,73.736,180.0,80.631,2022-05-20T11:10:25.000Z,22.30468,39.10358
0.03,1.52,1.56,190.876,71.197,159.444,80.349,2022-05-20T11:40:25.000Z,22.30467,39.1036
0.06,3.64,2.58,113.525,61.251,106.429,77.741,2022-05-20T12:10:25.000Z,22.30467,39.1036
0.04,6.02,2.16,10.582,77.275,123.111,79.934,2022-05-20T12:40:25.000Z,22.3047,39.1036
0.03,25.6,2.54,195.186,71.896,172.208,77.138,2022-05-20T13:10:25.000Z,22.3047,39.1036
0.03,20.48,4.04,40.717,74.381,37.823,77.124,2022-05-20T13:40:25.000Z,22.30467,39.1036
0.02,12.8,3.18,118.61,77.994,102.426,78.599,2022-05-20T14:10:25.000Z,22.30467,39.1036
0.05,20.48,7.74,57.031,79.263,104.381,79.418,2022-05-20T14:40:25.000Z,22.30462,39.10377
0.03,3.92,3.08,94.616,55.285,99.7,76.183,2022-05-20T15:10:25.000Z,22.30468,39.10362
0.01,17.06,2.9,169.326,72.926,166.399,78.462,2022-05-20T15:40:25.000Z,22.30467,39.10362
0.0,25.6,2.94,95.417,76.274,76.675,79.467,2022-05-20T16:10:25.000Z,22.30467,39.10362
0.02,20.48,3.8,295.159,78.087,320.194,80.407,2022-05-20T16:40:25.000Z,22.30468,39.10358
0.02,6.02,3.98,249.228,75.956,204.228,80.155,2022-05-20T17:10:25.000Z,22.30468,39.10358
0.03,17.06,4.48,38.66,77.926,160.346,80.438,2022-05-20T17:40:25.000Z,22.30467,39.10357
0.01,3.52,2.6,113.532,75.482,349.992,79.649,2022-05-20T18:10:25.000Z,22.30467,39.10357
0.04,25.6,8.52,318.861,71.294,314.534,77.507,2022-05-20T18:40:25.000Z,22.30467,39.1036
0.04,25.6,8.22,88.025,76.293,83.089,79.701,2022-05-20T19:10:25.000Z,22.30467,39.1036
0.03,25.6,4.54,114.821,77.459,117.474,79.905,2022-05-20T20:10:25.000Z,22.30467,39.10358
0.04,25.6,8.46,224.384,78.381,180.0,78.33,2022-05-20T21:10:25.000Z,22.30465,39.10357
0.06,25.6,10.06,20.647,74.961,22.574,77.117,2022-05-20T21:40:25.000Z,22.30467,39.1036
0.07,25.6,10.22,86.269,79.182,31.759,78.039,2022-05-20T22:10:25.000Z,22.30467,39.1036
0.07,20.48,9.2,349.192,76.465,113.199,80.726,2022-05-20T22:40:25.000Z,22.30463,39.10362
0.15,20.48,14.26,160.084,71.781,156.961,68.886,2022-05-20T23:10:25.000Z,22.30458,39.10362
0.08,25.6,11.08,115.463,79.165,143.973,79.944,2022-05-20T23:40:25.000Z,22.30465,39.1036
0.06,25.6,10.1,276.054,78.356,231.34,80.774,2022-05-21T00:10:25.000Z,22.30467,39.1036
0.05,17.06,7.82,40.566,73.827,51.17,78.917,2022-05-21T00:40:25.000Z,22.30463,39.10362
0.05,25.6,9.38,23.097,78.046,29.604,78.999,2022-05-21T01:10:25.000Z,22.30463,39.10362
0.05,20.48,8.66,347.973,71.108,1.081,78.901,2022-05-21T02:10:25.000Z,22.30465,39.10362
0.02,25.6,3.88,31.819,72.882,20.283,77.046,2022-05-21T03:10:25.000Z,22.30462,39.10358
0.03,25.6,7.94,360.0,78.698,62.784,79.454,2022-05-21T03:40:25.000Z,22.30467,39.1036
0.02,6.02,3.54,332.428,71.385,324.462,80.0,2022-05-21T04:40:25.000Z,22.30463,39.10358
0.04,7.86,4.86,30.426,78.081,336.801,79.813,2022-05-21T05:10:25.000Z,22.30463,39.10358
0.04,7.86,5.2,228.483,77.735,84.174,79.054,2022-05-21T05:40:25.000Z,22.30465,39.10357
0.01,20.48,4.06,209.982,79.831,124.509,79.476,2022-05-21T06:10:25.000Z,22.30465,39.10357
0.01,8.52,3.12,325.832,72.703,100.784,80.177,2022-05-21T07:10:25.000Z,22.30467,39.10358
0.01,11.36,4.46,218.729,70.027,205.71,79.833,2022-05-21T07:40:25.000Z,22.30465,39.10358
0.11,25.6,11.06,214.875,77.777,166.399,78.462,2022-05-21T08:40:25.000Z,22.30465,39.10358
0.04,25.6,4.36,100.604,71.663,101.802,78.271,2022-05-21T09:10:25.000Z,22.30465,39.10358
0.04,3.1,2.64,142.657,63.869,116.565,79.147,2022-05-21T09:40:25.000Z,22.3047,39.10358
0.04,1.34,1.54,177.51,71.331,176.634,78.979,2022-05-21T10:10:25.000Z,22.30468,39.10358
0.08,1.52,2.14,195.866,68.294,164.745,80.12,2022-05-21T10:40:25.000Z,22.30468,39.1036
0.08,25.6,1.92,86.326,76.581,194.036,80.537,2022-05-21T11:10:25.000Z,22.30463,39.10367
0.06,1.66,1.7,317.424,69.632,256.866,78.551,2022-05-21T11:40:25.000Z,22.30467,39.10362
0.06,3.64,2.26,120.182,69.218,149.199,78.594,2022-05-21T12:10:25.000Z,22.30467,39.10362
0.03,1.42,1.8,128.367,67.831,129.207,79.062,2022-05-21T12:40:25.000Z,22.30467,39.10362
0.03,20.48,2.96,66.523,76.635,88.091,78.615,2022-05-21T13:10:25.000Z,22.30467,39.10362
0.06,25.6,5.94,147.011,75.454,144.118,78.698,2022-05-21T13:40:25.000Z,22.30468,39.10358
0.02,25.6,6.38,132.455,78.465,148.891,78.3,2022-05-21T14:10:25.000Z,22.30468,39.10358
0.03,6.02,3.72,132.274,75.544,124.061,77.56,2022-05-21T14:40:25.000Z,22.30468,39.1036
0.01,2.68,2.8,186.203,77.277,118.301,80.442,2022-05-21T15:10:25.000Z,22.30472,39.1036
0.03,25.6,4.16,106.39,76.702,145.784,79.822,2022-05-21T17:10:25.000Z,22.30467,39.10358
0.03,6.02,4.08,11.31,79.602,230.194,80.719,2022-05-21T17:40:25.000Z,22.30465,39.10358
0.04,25.6,7.74,311.348,76.97,210.256,80.476,2022-05-21T18:10:25.000Z,22.30465,39.10358
0.03,17.06,6.42,56.889,79.934,98.997,76.065,2022-05-21T19:10:25.000Z,22.30465,39.1036
0.02,17.06,4.06,358.166,69.002,15.767,77.452,2022-05-21T19:40:25.000Z,22.30462,39.1036
0.06,25.6,9.52,133.541,71.695,134.091,75.55,2022-05-21T20:10:25.000Z,22.30462,39.10362
0.02,25.6,4.22,30.7,78.025,12.529,80.295,2022-05-21T20:40:25.000Z,22.30463,39.10358
0.01,12.8,7.96,40.061,78.719,225.0,80.297,2022-05-21T21:10:25.000Z,22.30465,39.10358
0.07,25.6,10.16,342.731,72.584,348.35,77.006,2022-05-21T21:40:25.000Z,22.30465,39.10357
0.06,14.62,8.1,280.235,78.077,335.225,76.358,2022-05-21T22:10:25.000Z,22.30463,39.10358
0.07,17.06,9.44,175.264,74.008,151.852,73.64,2022-05-21T22:40:25.000Z,22.30462,39.10362
0.14,25.6,14.1,166.154,75.013,164.213,72.744,2022-05-21T23:10:25.000Z,22.3046,39.1036
0.05,25.6,8.8,238.079,78.13,177.274,79.346,2022-05-21T23:40:25.000Z,22.30465,39.10358
0.07,25.6,10.62,205.844,78.161,195.751,79.407,2022-05-22T00:10:25.000Z,22.30465,39.10358
0.06,25.6,10.02,313.025,76.858,314.409,78.265,2022-05-22T00:40:25.000Z,22.30465,39.10362
0.04,12.8,6.54,99.31,78.542,152.7,78.217,2022-05-22T01:10:25.000Z,22.30463,39.10362
0.05,25.6,8.96,316.273,77.154,258.69,80.826,2022-05-22T01:40:25.000Z,22.30463,39.10362
0.06,25.6,9.58,201.405,75.524,188.973,77.922,2022-05-22T02:40:25.000Z,22.30463,39.1036
0.01,25.6,8.18,146.31,78.12,160.852,77.952,2022-05-22T03:10:25.000Z,22.30463,39.1036
0.01,20.48,3.12,156.615,79.416,176.348,79.141,2022-05-22T03:40:25.000Z,22.30462,39.10362
0.03,11.36,4.9,170.764,75.933,270.0,80.232,2022-05-22T04:40:25.000Z,22.30463,39.1036
0.03,6.02,4.64,215.311,79.855,330.945,80.62,2022-05-22T05:10:25.000Z,22.30463,39.1036
0.02,17.06,2.78,313.264,74.275,155.772,80.155,2022-05-22T06:10:25.000Z,22.30465,39.1036
0.01,20.48,3.4,267.51,78.245,267.274,80.192,2022-05-22T06:40:25.000Z,22.30467,39.1036
0.02,14.62,2.28,319.399,80.663,183.013,80.271,2022-05-22T07:40:25.000Z,22.30465,39.1036
0.02,11.36,3.08,157.635,72.34,161.565,77.835,2022-05-22T08:10:25.000Z,22.30465,39.1036
0.09,20.48,8.94,160.726,73.874,160.115,76.968,2022-05-22T08:40:25.000Z,22.30465,39.10358
0.04,25.6,3.98,283.829,78.333,201.038,78.791,2022-05-22T09:10:25.000Z,22.30465,39.10358
0.05,2.16,2.8,265.979,61.06,228.27,79.041,2022-05-22T09:40:25.000Z,22.30467,39.10358
0.03,1.36,1.98,308.254,69.754,146.31,80.455,2022-05-22T10:10:25.000Z,22.30467,39.10358
0.07,1.52,2.04,125.538,73.527,185.906,79.865,2022-05-22T10:40:25.000Z,22.30468,39.10358
0.09,1.56,1.72,320.039,64.322,295.53,78.033,2022-05-22T11:10:25.000Z,22.3046,39.10368
0.08,1.66,1.76,332.021,71.905,58.299,79.43,2022-05-22T11:40:25.000Z,22.30467,39.1036
0.07,1.52,1.94,197.447,73.405,177.337,79.305,2022-05-22T12:10:25.000Z,22.30467,39.1036
0.04,1.52,1.54,201.967,75.777,152.745,79.545,2022-05-22T12:40:25.000Z,22.30468,39.10358
0.05,25.6,2.76,357.226,71.463,65.095,79.797,2022-05-22T13:10:25.000Z,22.3047,39.10358
0.05,20.48,4.4,243.952,72.76,198.628,77.219,2022-05-22T13:40:25.000Z,22.3047,39.1036
0.03,17.06,2.48,144.491,71.076,139.316,77.995,2022-05-22T14:10:25.000Z,22.3047,39.1036
0.01,11.36,2.96,153.435,78.143,105.709,78.351,2022-05-22T14:40:25.000Z,22.30472,39.1036
0.02,20.48,5.26,132.955,79.444,60.018,79.831,2022-05-22T15:10:25.000Z,22.30472,39.10358
0.01,25.6,3.12,352.02,76.63,50.389,79.524,2022-05-22T15:40:25.000Z,22.30472,39.10357
0.03,17.06,4.64,40.711,76.403,39.806,78.834,2022-05-22T16:40:25.000Z,22.30468,39.1036
0.03,5.68,4.34,124.077,79.386,198.435,80.4,2022-05-22T17:10:25.000Z,22.30468,39.1036
0.03,14.62,3.96,179.076,75.958,211.373,79.104,2022-05-22T17:40:25.000Z,22.30468,39.1036
0.02,25.6,3.72,215.838,80.144,111.251,80.26,2022-05-22T18:10:25.000Z,22.30468,39.1036
0.0,20.48,5.52,330.876,77.79,341.878,78.703,2022-05-22T18:40:25.000Z,22.30468,39.1036
0.01,20.48,3.96,307.381,76.464,103.496,80.004,2022-05-22T19:10:25.000Z,22.30468,39.10363
0.01,25.6,8.92,270.385,74.895,279.462,79.57,2022-05-22T19:40:25.000Z,22.30465,39.10362
0.02,25.6,6.88,90.0,79.55,201.038,79.918,2022-05-22T20:10:25.000Z,22.30465,39.10362
0.06,25.6,9.18,41.634,79.098,66.801,79.813,2022-05-22T20:40:25.000Z,22.30463,39.1036
0.03,6.4,4.64,292.989,73.589,279.462,79.815,2022-05-22T21:10:25.000Z,22.30463,39.1036
0.06,25.6,10.02,22.659,76.48,53.471,79.687,2022-05-22T21:40:25.000Z,22.30465,39.1036
0.06,20.48,8.96,186.809,72.57,190.469,77.234,2022-05-22T22:10:25.000Z,22.30465,39.1036
0.12,17.06,11.82,163.365,73.94,155.458,70.855,2022-05-22T22:40:25.000Z,22.3045,39.10365
0.14,20.48,12.72,158.076,69.988,157.025,71.084,2022-05-22T23:10:25.000Z,22.30463,39.1036
0.05,17.06,6.94,167.939,76.143,169.38,79.071,2022-05-22T23:40:25.000Z,22.30463,39.10358
0.04,25.6,5.78,190.112,74.445,159.274,79.446,2022-05-23T00:10:25.000Z,22.30463,39.10358
0.05,25.6,8.82,38.207,70.112,39.806,74.921,2022-05-23T00:40:25.000Z,22.30463,39.1036
0.02,25.6,9.76,354.579,75.382,349.579,77.446,2022-05-23T01:10:25.000Z,22.30462,39.1036
0.01,25.6,5.8,225.0,77.887,320.44,79.838,2022-05-23T01:40:25.000Z,22.30462,39.1036
0.05,20.48,8.24,80.311,74.147,90.988,78.698,2022-05-23T02:10:25.000Z,22.30462,39.1036
0.03,20.48,4.84,162.474,80.235,180.0,80.91,2022-05-23T02:40:25.000Z,22.30465,39.10362
0.01,14.62,2.8,21.882,75.643,14.826,79.623,2022-05-23T03:10:25.000Z,22.30465,39.10362
0.01,12.8,3.52,1.637,76.756,152.592,78.583,2022-05-23T03:40:25.000Z,22.30463,39.10362
0.01,20.48,3.06,33.69,80.311,90.0,80.671,2022-05-23T04:10:25.000Z,22.30463,39.10362
0.02,17.06,3.46,51.34,73.865,73.142,79.651,2022-05-23T04:40:25.000Z,22.30465,39.10362
0.04,17.06,4.72,16.699,74.569,29.745,80.387,2022-05-23T05:10:25.000Z,22.30465,39.1036
0.04,2.68,3.18,75.069,32.95,70.434,73.722,2022-05-23T05:40:25.000Z,22.30467,39.1036
0.03,25.6,4.58,148.593,70.721,146.31,76.474,2022-05-23T06:10:25.000Z,22.30467,39.1036
0.03,25.6,3.28,203.552,79.326,146.31,79.733,2022-05-23T06:40:25.000Z,22.30468,39.1036
0.03,25.6,3.68,211.651,77.558,217.405,80.176,2022-05-23T07:10:25.000Z,22.30467,39.10362
0.02,25.6,2.84,78.627,73.665,88.34,78.247,2022-05-23T07:40:25.000Z,22.30465,39.10362
0.08,25.6,6.32,339.347,75.326,358.091,79.831,2022-05-23T08:10:25.000Z,22.30465,39.10362
0.13,17.06,9.0,227.816,75.724,202.249,79.123,2022-05-23T08:40:25.000Z,22.30467,39.1036
0.07,17.06,5.76,344.846,72.725,340.233,78.289,2022-05-23T09:10:25.000Z,22.30467,39.1036
0.04,17.06,3.72,151.332,74.491,156.801,78.889,2022-05-23T09:40:25.000Z,22.30467,39.10358
0.04,9.3,3.5,160.382,76.665,157.989,78.995,2022-05-23T10:10:25.000Z,22.30467,39.10358
0.04,25.6,3.58,328.229,72.367,332.56,78.674,2022-05-23T10:40:25.000Z,22.30467,39.1036
0.02,7.3,1.96,170.85,74.813,106.504,79.905,2022-05-23T11:10:25.000Z,22.30463,39.10363
0.05,20.48,4.34,126.669,73.955,148.496,79.575,2022-05-23T11:40:25.000Z,22.30467,39.10358
0.03,25.6,3.22,296.086,72.067,313.831,78.235,2022-05-23T12:10:25.000Z,22.30467,39.10358
0.04,20.48,3.62,210.772,70.159,180.0,79.55,2022-05-23T12:40:25.000Z,22.30468,39.1036
0.08,20.48,6.14,64.344,75.242,32.856,78.733,2022-05-23T13:10:25.000Z,22.30468,39.1036
0.07,25.6,6.38,200.98,75.176,169.778,78.535,2022-05-23T13:40:25.000Z,22.30458,39.10368
0.03,20.48,3.6,143.842,77.108,136.809,78.322,2022-05-23T14:10:25.000Z,22.3046,39.10373
0.03,4.86,3.52,8.842,77.337,67.964,79.214,2022-05-23T15:40:25.000Z,22.30468,39.1036
0.01,20.48,4.84,230.194,80.095,156.975,79.289,2022-05-23T16:10:25.000Z,22.30468,39.1036
0.03,14.62,4.12,60.255,79.09,21.541,79.394,2022-05-23T17:10:25.000Z,22.30467,39.10362
0.02,25.6,4.36,23.405,78.084,298.301,80.442,2022-05-23T17:40:25.000Z,22.30468,39.1036
0.02,7.3,3.78,119.694,75.31,125.218,78.517,2022-05-23T18:40:25.000Z,22.30467,39.10362
0.04,17.06,6.5,104.744,79.457,103.069,78.719,2022-05-23T19:10:25.000Z,22.30467,39.10362
0.06,25.6,9.6,333.654,76.247,336.801,80.119,2022-05-23T19:40:25.000Z,22.30467,39.1036
0.01,17.06,5.8,148.938,72.694,137.663,78.581,2022-05-23T20:10:25.000Z,22.30467,39.1036
0.05,17.06,7.12,79.695,76.473,146.31,80.311,2022-05-23T20:40:25.000Z,22.30465,39.10358
0.05,25.6,9.02,359.519,76.17,67.38,79.469,2022-05-23T21:10:25.000Z,22.30465,39.10358
0.07,25.6,10.12,191.976,78.311,187.199,77.143,2022-05-23T21:40:25.000Z,22.30467,39.10358
0.06,17.06,8.6,169.939,75.877,192.529,78.053,2022-05-23T22:10:25.000Z,22.30467,39.10358
0.12,25.6,14.06,154.026,69.965,152.354,69.943,2022-05-23T22:40:25.000Z,22.30463,39.1036
0.17,25.6,15.28,158.78,68.455,160.628,71.244,2022-05-23T23:10:25.000Z,22.30465,39.10358
0.07,25.6,10.64,169.902,78.037,30.256,79.921,2022-05-23T23:40:25.000Z,22.30467,39.10358
0.08,25.6,10.5,329.845,76.067,347.905,77.552,2022-05-24T00:10:25.000Z,22.30467,39.10358
0.04,12.8,7.22,141.605,75.482,83.991,80.268,2022-05-24T00:40:25.000Z,22.30465,39.10357
0.04,25.6,8.28,302.112,73.939,309.623,76.097,2022-05-24T01:10:25.000Z,22.30465,39.10357
